slope,disp,mutsd,pert_treat,patch_sd,ac,draw,batch,pert_value,pert_name,rep,t,n,u_mean,u_sd,u_skew,u_kurt,mal_mean,mal_sd,mal_skew,mal_kurt,nn_mean,nn_sd,nn_skew,nn_kurt,x_mean,x_sd,x_skew,x_kurt
1.0,3,0.75,11,0,0,2,1,0,11,1,70,884,51.2358,31.017,-0.0802512,-1.25495,1.49495,1.11048,0.911463,0.513576,1.57674,0.918747,1.08155,1.97597,51.2666,30.9789,-0.0672984,-1.25397
1.0,3,0.75,11,0,0,2,1,0,11,1,80,816,56.2453,31.1273,-0.298447,-1.16883,1.39909,1.02914,1.02033,1.10957,1.60897,0.991724,1.25348,2.51306,56.3718,31.0612,-0.29663,-1.16589
1.0,3,0.75,11,0,0,2,1,0,11,1,90,898,53.5034,32.3518,-0.210949,-1.31457,1.50845,1.13779,1.11794,1.90638,1.49669,0.923063,1.28872,2.2786,53.4806,32.3973,-0.205103,-1.31766
1.0,3,0.75,11,0,0,2,1,0,11,1,100,808,51.6105,32.0543,-0.105555,-1.29,1.45828,1.15217,1.13805,0.985852,1.5427,0.910837,1.0824,1.74721,51.776,31.9823,-0.108703,-1.2975
1.0,3,0.75,11,0,0,2,1,0,11,1,110,872,50.3765,32.3663,-0.0198812,-1.30263,1.47113,1.14591,0.983273,0.686189,1.54097,0.890844,1.04722,1.99168,50.3595,32.2814,-0.0217953,-1.30159
1.0,3,0.75,11,0,0,2,1,0,11,1,120,886,50.6998,31.4662,-0.041108,-1.20761,1.42577,1.11377,1.13468,1.47111,1.55835,0.920302,1.07387,1.73773,50.7733,31.4244,-0.0396009,-1.21594
1.0,3,0.75,11,0,0,2,1,0,11,1,130,831,49.825,31.8284,0.0165459,-1.2374,1.51429,1.16037,0.911999,0.454294,1.57068,0.903821,0.943499,1.05497,49.8953,31.8501,0.0207692,-1.24926
1.0,3,0.75,11,0,0,2,1,0,11,1,140,872,51.2654,33.1158,-0.0524367,-1.34906,1.439,1.15115,1.10949,0.977059,1.50025,0.895027,1.13837,2.13008,51.3013,33.031,-0.0472116,-1.35211
1.0,3,0.75,11,0,0,2,1,0,11,1,150,874,50.2722,31.2869,0.0297604,-1.24555,1.42579,1.10348,1.10844,1.35785,1.60724,0.90401,1.37243,3.27552,50.2783,31.3318,0.0185485,-1.25511
1.0,3,0.75,11,0,0,2,1,0,11,1,160,855,50.1702,32.7023,0.0511401,-1.33328,1.40103,1.06017,0.992283,0.781095,1.60184,0.961907,1.09011,1.86291,50.2016,32.6296,0.0468771,-1.32706
1.0,3,0.75,11,0,0,2,1,0,11,1,170,867,50.4363,33.2802,-0.0162913,-1.36252,1.43782,1.13041,1.03856,0.859616,1.55601,0.976324,1.22209,2.11626,50.5187,33.1854,-0.0195142,-1.36403
1.0,3,0.75,11,0,0,2,1,0,11,1,180,765,51.2786,32.3053,0.0124176,-1.28915,1.41887,1.13564,1.00684,0.509662,1.6254,0.994237,1.36074,3.26614,51.1956,32.1411,0.0176169,-1.30031
1.0,3,0.75,11,0,0,2,1,0,11,1,190,799,50.3276,32.4986,-0.0231969,-1.26684,1.45109,1.12124,1.00912,0.804757,1.6591,0.992902,0.955922,1.50273,50.4686,32.4267,-0.021025,-1.27715
1.0,3,0.75,11,0,0,2,1,0,11,1,200,840,48.0294,30.6687,-0.0524376,-1.20556,1.4473,1.12708,1.03985,0.627942,1.58985,0.90128,0.803267,0.917232,48.0029,30.6249,-0.0489791,-1.19985
1.0,3,0.75,11,0,0,2,1,0,11,1,210,840,47.0276,32.628,0.136607,-1.28399,1.4316,1.1229,1.13487,1.49301,1.52015,0.882786,1.01905,1.56461,47.0871,32.6194,0.131478,-1.28683
1.0,3,0.75,11,0,0,2,1,0,11,1,220,786,51.5062,31.0116,-0.0567309,-1.18,1.5148,1.13312,0.805104,0.100364,1.58728,0.997827,1.14508,1.70565,51.3955,31.0495,-0.0572105,-1.17449
1.0,3,0.75,11,0,0,2,1,0,11,1,230,733,49.5112,31.6042,0.0171347,-1.24994,1.43572,1.0687,1.05508,1.22388,1.68283,1.00764,1.39616,4.27185,49.5574,31.6297,0.00926441,-1.24111
1.0,3,0.75,11,0,0,2,1,0,11,1,240,775,49.53,31.7448,-0.022313,-1.33566,1.41706,1.09873,1.02709,0.598134,1.61672,0.963635,1.28939,3.46895,49.5138,31.9011,-0.0197071,-1.33345
1.0,3,0.75,11,0,0,2,1,0,11,1,250,727,52.3058,30.8257,-0.140468,-1.19363,1.45057,1.06631,0.950343,0.767841,1.73813,0.992669,1.08277,1.6757,52.2949,30.8945,-0.143031,-1.20194
1.0,3,0.75,11,0,0,2,1,0,11,1,260,816,49.7402,31.8817,-0.0407725,-1.30069,1.50146,1.17421,1.08128,1.0043,1.59179,0.943401,1.00303,1.52324,49.8266,31.759,-0.0401833,-1.29629
1.0,3,0.75,11,0,0,2,1,11,11,1,270,118,58.2727,29.5724,-0.334191,-1.06671,4.76778,5.06501,0.601325,-1.38804,4.32314,2.99597,1.17539,1.81308,54.0492,29.1366,-0.241856,-1.08916
1.0,3,0.75,11,0,0,2,1,11,11,1,280,109,75.6187,20.7476,-1.39738,1.31197,9.4452,3.71825,-1.42665,1.21174,2.9981,3.41208,3.71462,18.1134,66.2535,20.3382,-1.22988,0.824353
1.0,3,0.75,11,0,0,2,1,11,11,1,290,144,79.9112,20.8476,-1.41347,1.38062,11.0626,1.87128,0.0555842,-0.538125,1.96429,1.61143,5.04109,39.7736,68.8487,21.3877,-1.38113,1.31744
1.0,3,0.75,11,0,0,2,1,11,11,1,300,173,85.0647,15.9972,-1.72517,4.24419,11.1677,2.0133,0.0473865,-0.250912,1.82216,0.987542,1.01988,1.48105,73.897,16.3649,-1.63219,3.88093
1.0,3,0.75,11,0,0,2,1,11,11,1,310,155,80.6605,18.0581,-1.3588,1.64208,10.9356,1.93249,-0.171746,-0.379087,2.04698,1.22349,1.74662,4.79274,69.725,18.4752,-1.33068,1.58066
1.0,3,0.75,11,0,0,2,1,11,11,1,320,160,81.0689,17.2284,-1.1829,1.71845,10.9944,1.77264,-0.095816,-0.451479,2.1275,1.36118,1.15083,1.45373,70.0745,17.3828,-1.24636,1.90622
1.0,3,0.75,11,0,0,2,1,11,11,1,330,232,81.3077,15.823,-1.11624,2.45256,11.1715,1.6499,-0.00267692,0.111281,1.73981,1.21692,2.34645,9.55537,70.1361,15.9125,-1.11915,2.3737
1.0,3,0.75,11,0,0,2,1,11,11,1,340,264,82.9688,15.8649,-0.958144,2.27912,11.0202,2.01343,0.233882,-0.432902,1.7125,1.04461,1.79417,6.70822,71.9487,15.9905,-0.985071,2.34066
1.0,3,0.75,11,0,0,2,1,11,11,1,350,289,80.3467,20.21,-0.824889,0.434723,11.0784,1.90097,0.214616,0.167958,1.7086,0.96778,0.908077,1.00402,69.2683,20.3091,-0.865586,0.511557
1.0,3,0.75,11,0,0,2,1,11,11,1,360,350,80.5488,20.3217,-0.87315,0.220514,10.9789,2.0079,0.0524464,-0.379884,1.71569,0.96496,1.19913,2.30115,69.5698,20.4161,-0.907014,0.26712
1.0,3,0.75,11,0,0,2,1,11,11,1,370,421,80.7984,22.4743,-0.949794,0.0287268,10.8143,1.84989,0.0200096,-0.226089,1.61242,1.54189,11.36,185.517,69.9841,22.3862,-0.959364,0.0281494
1.0,3,0.75,11,0,0,2,1,11,11,1,380,402,82.0004,21.2581,-1.04833,0.391317,10.922,1.97017,0.0632434,-0.211675,1.69643,1.004,0.833758,0.368126,71.0784,21.1804,-1.02554,0.375595
1.0,3,0.75,11,0,0,2,1,11,11,1,390,412,87.171,19.1702,-1.17173,1.2681,11.182,1.82318,0.236668,0.270392,1.77594,2.21957,12.1873,191.689,75.989,19.1326,-1.17498,1.25723
1.0,3,0.75,11,0,0,2,1,11,11,1,400,355,85.7651,20.3333,-1.10172,1.02015,10.8204,1.79992,-0.0315661,-0.0535925,1.81634,1.06024,1.34915,4.79399,74.9447,20.3927,-1.12054,1.08902
1.0,3,0.75,11,0,0,2,1,11,11,1,410,432,85.658,20.8988,-1.07077,0.761663,11.1098,1.88874,0.242365,0.262729,1.63518,0.954903,1.17593,2.77963,74.5482,20.783,-1.06785,0.712181
1.0,3,0.75,11,0,0,2,1,11,11,1,420,409,84.6353,22.5425,-1.10068,0.563042,11.0724,1.7131,-0.0900491,0.0575106,1.64076,1.01639,1.22012,2.33083,73.5629,22.7147,-1.12519,0.610633
1.0,3,0.75,11,0,0,2,1,11,11,1,430,448,85.1725,19.8054,-0.974155,0.932666,11.0381,1.88277,0.123405,-0.231031,1.57093,1.25646,4.11648,29.0061,74.1344,19.8153,-1.02317,1.05631
1.0,3,0.75,11,0,0,2,1,11,11,1,440,429,84.1301,23.4419,-0.910977,-0.026873,11.0869,1.87286,0.00784551,0.0241562,1.70593,1.14798,1.6388,5.83767,73.0433,23.6232,-0.913626,-0.0163698
1.0,3,0.75,11,0,0,2,1,11,11,1,450,417,78.341,24.2918,-0.592451,-0.688667,11.0421,1.78807,0.0366911,0.169054,1.71939,1.04779,1.18676,1.79316,67.2989,24.2793,-0.585901,-0.701002
1.0,3,0.75,11,0,0,2,1,11,11,1,460,534,80.1727,24.5289,-0.648632,-0.541543,11.0987,1.92406,0.182002,-0.284557,1.57756,1.01264,1.81092,8.08479,69.074,24.4236,-0.656746,-0.52415
1.0,3,0.75,11,0,0,2,1,11,11,1,470,512,81.3671,24.1275,-0.701596,-0.553785,11.0498,1.83744,0.0897309,0.0162055,1.56813,1.02777,1.00435,1.31708,70.3173,24.226,-0.697797,-0.556116
1.0,3,0.75,11,0,0,2,1,11,11,1,480,507,81.2201,24.7839,-0.664744,-0.724878,11.0552,1.77165,0.0987761,0.0149734,1.55501,1.00611,1.26921,2.41946,70.1649,24.6783,-0.671244,-0.714356
1.0,3,0.75,11,0,0,2,1,11,11,1,490,543,78.0033,24.6074,-0.506375,-0.832435,11.1011,1.7964,0.13307,-0.388223,1.60531,0.968449,1.4878,3.91222,66.9021,24.5694,-0.531364,-0.785894
1.0,3,0.75,11,0,0,2,1,11,11,1,500,581,78.5861,23.768,-0.433129,-0.879166,10.9961,1.8704,0.0468132,-0.211195,1.54026,0.960136,1.12686,1.25593,67.59,23.7668,-0.457069,-0.861764
1.0,3,0.75,11,0,0,2,1,11,11,1,510,599,78.5758,23.6511,-0.428864,-0.792108,11.0295,1.9089,0.0203809,-0.0780687,1.66048,1.11867,2.42336,15.3453,67.5463,23.5458,-0.44304,-0.761704
1.0,3,0.75,11,0,0,2,1,11,11,1,520,612,75.1775,25.3681,-0.183425,-1.19329,11.0415,1.86576,-0.00955651,0.0701405,1.68108,1.22535,5.6965,75.2603,64.136,25.2805,-0.193918,-1.18962
1.0,3,0.75,11,0,0,2,1,11,11,1,530,568,73.341,25.0726,-0.0907776,-1.18019,11.0392,1.90008,0.0994109,0.126236,1.69993,1.13081,1.79282,6.52092,62.3019,25.1907,-0.0992357,-1.17922
1.0,3,0.75,11,0,0,2,1,11,11,1,540,665,73.3136,26.3702,-0.212872,-1.26343,11.0984,1.93972,-0.0294348,0.131453,1.60551,0.912803,1.02903,1.80917,62.2152,26.2535,-0.209389,-1.26692
1.0,3,0.75,11,0,0,2,1,11,11,1,550,605,73.7286,27.1117,-0.204361,-1.30211,11.0215,1.82841,0.0349201,0.0180486,1.67366,0.962854,0.793052,0.491232,62.7071,27.1681,-0.209232,-1.30465
1.0,3,0.75,11,0,0,2,1,11,11,1,560,728,71.4319,25.8328,0.0050921,-1.23573,11.0773,1.83659,0.134848,0.214047,1.5053,0.891872,1.28615,2.96256,60.3546,25.7656,0.00315888,-1.23582
1.0,3,0.75,11,0,0,2,1,11,11,1,570,673,69.653,25.992,0.125079,-1.29827,11.1227,1.85581,-0.107002,-0.146266,1.58702,0.965871,1.12578,1.38027,58.5303,26.006,0.111917,-1.28924
1.0,3,0.75,11,0,0,2,1,11,11,1,580,706,67.5061,26.27,0.183237,-1.2799,11.0403,1.81654,0.0699259,0.0159806,1.58103,0.981843,1.39445,4.71591,56.4658,26.2433,0.167342,-1.27721
1.0,3,0.75,11,0,0,2,1,11,11,1,590,676,70.3627,26.8039,-0.010154,-1.34386,11.1291,1.8594,-0.058082,0.22629,1.65372,0.9732,1.28419,2.81432,59.2335,26.7842,-0.00892589,-1.33087
1.0,3,0.75,11,0,0,2,1,11,11,1,600,652,69.2651,27.5542,0.0371961,-1.37121,11.1045,1.90021,0.134399,-0.0842889,1.58734,0.965821,1.10157,1.92156,58.1606,27.572,0.0322506,-1.35304
1.0,3,0.75,11,0,0,2,1,11,11,1,610,694,70.1252,28.4435,-0.0167684,-1.43078,11.1102,1.80663,0.0971826,0.00672227,1.63608,0.944006,1.48063,4.09988,59.015,28.389,-0.0147421,-1.41978
1.0,3,0.75,11,0,0,2,1,11,11,1,620,661,69.0262,28.7663,-0.0640217,-1.3909,11.1724,1.85112,-0.122236,0.125749,1.70298,1.00948,1.0774,2.1877,57.8538,28.8205,-0.0799004,-1.39191
1.0,3,0.75,11,0,0,2,1,11,11,1,630,783,68.584,27.5643,-0.126132,-1.22167,11.0774,1.89668,-0.0371811,0.036431,1.5031,0.84573,1.00596,1.23292,57.5066,27.713,-0.125197,-1.21869
1.0,3,0.75,11,0,0,2,1,11,11,1,640,749,75.1412,27.6193,-0.392292,-1.12003,11.0436,1.79197,-0.0220596,0.00690775,1.56273,0.961311,1.09439,1.65187,64.0976,27.7252,-0.389603,-1.10463
1.0,3,0.75,11,0,0,2,1,11,11,1,650,709,70.423,28.1801,-0.225127,-1.20626,10.9981,1.82244,0.172075,0.0767068,1.60307,1.07593,1.42168,3.14821,59.4248,28.1596,-0.22468,-1.20596
1.0,3,0.75,11,0,0,2,1,11,11,1,660,679,72.5628,27.958,-0.327186,-1.15254,11.0773,1.8461,-0.0444109,-0.0564037,1.61292,0.936595,1.19275,2.26364,61.4856,27.9852,-0.326435,-1.15537
1.0,3,0.75,11,0,0,2,1,11,11,1,670,696,71.1855,28.4592,-0.302792,-1.16245,11.1054,1.8518,-0.062037,-0.153076,1.67824,0.975888,0.920439,1.11481,60.0801,28.5014,-0.3125,-1.15087
1.0,3,0.75,11,0,0,2,1,11,11,1,680,697,65.7499,28.2432,-0.0718612,-1.20287,10.9583,1.85823,-0.161839,-0.0622351,1.66743,0.99483,1.49853,5.79835,54.7916,28.1978,-0.0854773,-1.18473
1.0,3,0.75,11,0,0,2,1,11,11,1,690,728,62.7211,28.5552,0.0839576,-1.21029,11.0443,1.89691,-0.0612554,-0.333606,1.74489,0.968212,1.0417,1.39557,51.6767,28.3516,0.0809518,-1.19861
1.0,3,0.75,11,0,0,2,1,11,11,1,700,776,65.5038,28.2939,0.0256006,-1.20199,10.981,1.85663,0.0161016,-0.0735345,1.65527,0.961115,0.932873,0.971392,54.5228,28.2348,0.00616116,-1.20554
1.0,3,0.75,11,0,0,2,1,11,11,1,710,747,63.2696,29.0087,0.050242,-1.26155,10.9347,1.86611,0.122467,0.155071,1.6102,0.979155,1.52282,4.53074,52.3349,28.8944,0.0434994,-1.26089
1.0,3,0.75,11,0,0,2,1,11,11,1,720,821,64.7919,29.711,-0.0278021,-1.23613,11.0865,1.82975,0.0877563,0.0247222,1.58938,0.898237,0.993099,1.236,53.7054,29.8047,-0.0272028,-1.22589
1.0,3,0.75,11,0,0,2,1,11,11,1,730,840,67.3169,29.207,-0.203215,-1.14403,11.1171,1.91592,0.00959893,-0.2058,1.55386,0.869772,1.03189,1.61434,56.1998,29.2529,-0.215442,-1.13561
1.0,3,0.75,11,0,0,2,1,11,11,1,740,734,65.8746,28.3175,-0.0744855,-1.16043,11.1036,1.91948,0.0699233,-0.240999,1.71228,0.978414,1.24067,2.93676,54.771,28.3458,-0.0774703,-1.15821
1.0,3,0.75,11,0,0,2,1,11,11,1,750,776,63.4585,29.3377,-0.026243,-1.25029,10.9813,1.81615,0.121617,-0.0890479,1.6166,0.954508,1.43894,4.49561,52.4772,29.4457,-0.0390118,-1.25428
1.0,3,0.75,11,0,0,2,1,11,11,1,760,823,63.0718,29.5164,-0.081446,-1.25611,10.9865,1.88731,-0.0468964,-0.0860429,1.57638,0.924296,0.988187,1.10484,52.0854,29.5606,-0.0856834,-1.24419
1.0,3,0.75,11,0,0,2,1,11,11,1,770,807,63.5369,29.4244,-0.101603,-1.2066,10.8918,1.87584,-0.0384949,-0.188861,1.67846,1.02306,1.14974,2.19275,52.6451,29.529,-0.10192,-1.19585
1.0,3,0.75,11,0,0,2,1,11,11,1,780,807,64.8353,30.2401,-0.158656,-1.14263,10.9839,1.90138,-0.048961,0.171366,1.58117,0.925432,0.964083,1.30988,53.8515,30.2106,-0.157498,-1.15075
1.0,3,0.75,11,0,0,2,1,11,11,1,790,788,67.9335,31.7641,-0.333699,-1.16582,10.983,1.88871,-0.0511394,-0.154203,1.58519,1.00548,1.32697,2.4888,56.9505,31.6977,-0.335146,-1.16002
1.0,3,0.75,11,0,0,2,1,11,11,1,800,817,67.2839,30.4236,-0.288851,-1.09466,11.1139,1.84126,-0.0677285,0.0147875,1.53613,0.983823,2.0167,11.1067,56.17,30.408,-0.291716,-1.0858
1.0,3,0.75,11,0,0,2,1,11,11,1,810,834,64.8004,31.3385,-0.190012,-1.22113,11.0799,1.83523,0.0191347,0.185839,1.64552,0.918581,0.852662,0.927714,53.7205,31.3636,-0.180925,-1.2195
1.0,3,0.75,11,0,0,2,1,11,11,1,820,844,64.2372,31.7126,-0.161978,-1.20197,10.966,1.73081,0.0745649,-0.18214,1.55744,0.954504,1.38239,3.66288,53.2712,31.6663,-0.159463,-1.20205
1.0,3,0.75,11,0,0,2,1,11,11,1,830,952,63.8411,30.8004,-0.181006,-1.10825,10.9524,1.81568,-0.0113711,-0.164604,1.51169,0.887867,1.16159,2.20827,52.8886,30.8632,-0.1876,-1.11588
1.0,3,0.75,11,0,0,2,1,11,11,1,840,901,62.7232,30.4924,-0.120649,-1.14374,11.002,1.86677,-0.00807339,-0.138679,1.54853,0.931073,1.23287,3.33922,51.7212,30.5677,-0.125271,-1.15359
1.0,3,0.75,11,0,0,2,1,11,11,1,850,821,62.5895,31.2244,-0.207567,-1.21798,10.9895,1.88559,0.0978924,-0.0233574,1.67309,0.898953,0.842976,0.870921,51.6001,31.0684,-0.197261,-1.22588
1.0,3,0.75,11,0,0,2,1,11,11,1,860,885,60.7033,32.6686,-0.0784143,-1.37934,10.9434,1.78926,0.0938466,-0.240889,1.54853,0.916966,0.956108,1.19741,49.7599,32.5772,-0.0768206,-1.37738
1.0,3,0.75,11,0,0,2,1,11,11,1,870,855,62.2308,32.8392,-0.0780629,-1.35126,11.1157,1.76024,-0.136682,-0.0776224,1.55969,0.960779,1.79498,11.4151,51.1151,32.7142,-0.0744245,-1.35567
1.0,3,0.75,11,0,0,2,1,11,11,1,880,867,65.0078,31.1774,-0.192085,-1.18045,10.9865,1.85658,-0.131235,0.0938649,1.54007,0.945868,1.30676,2.67144,54.0213,31.1451,-0.185514,-1.18488
1.0,3,0.75,11,0,0,2,1,11,11,1,890,836,63.2332,32.9252,-0.223837,-1.34811,11.0328,1.83616,0.0480581,0.0974463,1.55919,0.905421,1.05355,2.811,52.2004,32.8976,-0.219738,-1.34789
1.0,3,0.75,11,0,0,2,1,11,11,1,900,836,63.0845,31.1598,-0.199449,-1.22249,11.0807,1.82076,-0.0188087,-0.181685,1.58367,0.907244,0.828574,0.885589,52.0037,31.187,-0.193523,-1.21996
1.0,3,0.75,11,0,0,2,1,11,11,1,910,818,61.5923,32.0592,-0.0689746,-1.24656,10.9584,1.87918,0.104485,0.208192,1.5707,0.951875,1.39382,4.12398,50.6339,31.8338,-0.0683578,-1.25998
1.0,3,0.75,11,0,0,2,1,0,11,2,10,699,48.8364,28.5267,-0.0574337,-1.23685,0,0,nan,nan,1.88921,1.03079,0.684977,0.504196,48.8364,28.5267,-0.0574337,-1.23685
1.0,3,0.75,11,0,0,2,1,0,11,2,20,1004,50.1271,29.1618,-0.0897157,-1.18225,1.40877,1.13933,0.945899,0.816921,1.56447,0.849588,0.842887,0.751607,50.0563,29.1493,-0.0990912,-1.17634
1.0,3,0.75,11,0,0,2,1,0,11,2,30,967,49.4384,29.8921,-0.00926334,-1.20964,1.45412,1.11112,0.956873,0.732534,1.59544,0.878337,0.811352,0.652083,49.4622,29.9337,-0.00787533,-1.18131
1.0,3,0.75,11,0,0,2,1,0,11,2,40,992,48.4865,31.4295,0.0427881,-1.32108,1.47266,1.11076,1.02589,0.848057,1.49504,0.88396,1.00797,1.22611,48.3562,31.5446,0.0423601,-1.32562
1.0,3,0.75,11,0,0,2,1,0,11,2,50,860,49.0581,30.9924,0.0230519,-1.26087,1.44246,1.07822,1.05454,1.07075,1.60939,0.90663,1.228,2.50302,48.9874,30.9966,0.0191147,-1.26291
1.0,3,0.75,11,0,0,2,1,0,11,2,60,781,44.9549,30.398,0.182235,-1.20524,1.46267,1.07208,1.08839,1.2415,1.65685,0.988036,1.34827,2.44254,44.9088,30.4357,0.163431,-1.21777
1.0,3,0.75,11,0,0,2,1,0,11,2,70,851,47.0117,30.6355,0.0569188,-1.21536,1.45871,1.08653,1.03792,1.07295,1.61235,0.933382,1.05629,1.22028,46.9885,30.6569,0.0539445,-1.20556
1.0,3,0.75,11,0,0,2,1,0,11,2,80,966,50.4011,32.1035,-0.0262097,-1.30694,1.42059,1.07996,1.03967,0.985759,1.50039,0.883881,0.975611,1.70305,50.4382,32.1871,-0.0189207,-1.30894
1.0,3,0.75,11,0,0,2,1,0,11,2,90,895,49.676,32.1408,0.0197703,-1.23935,1.46705,1.13537,1.15647,1.51002,1.54335,0.965792,1.06679,1.4328,49.6299,31.9749,0.0238422,-1.2474
1.0,3,0.75,11,0,0,2,1,0,11,2,100,814,51.2133,31.9388,-0.0387513,-1.30443,1.4346,1.14492,1.1593,1.38336,1.63257,0.935866,1.22134,2.29768,51.2244,31.8273,-0.0446927,-1.30894
1.0,3,0.75,11,0,0,2,1,0,11,2,110,839,49.8895,32.6109,-0.0231821,-1.32995,1.51024,1.11515,1.06699,1.56777,1.55595,0.916655,1.29445,3.49413,49.92,32.6079,-0.0124574,-1.33214
1.0,3,0.75,11,0,0,2,1,0,11,2,120,760,47.4216,31.4579,0.109613,-1.26206,1.45876,1.12983,0.980184,0.773191,1.65719,0.981366,1.04427,1.6942,47.3598,31.4441,0.107899,-1.26424
1.0,3,0.75,11,0,0,2,1,0,11,2,130,899,47.5146,32.8262,0.0361362,-1.29857,1.4,1.05436,0.953669,0.751489,1.50132,0.906356,0.984065,0.852979,47.6047,32.7937,0.0396411,-1.29754
1.0,3,0.75,11,0,0,2,1,0,11,2,140,903,49.1716,32.4671,-0.0397329,-1.30257,1.45399,1.10238,1.13699,1.64423,1.53938,0.951883,1.22331,3.06453,49.2469,32.4968,-0.0356447,-1.30024
1.0,3,0.75,11,0,0,2,1,0,11,2,150,800,47.4826,32.7877,0.0813255,-1.33212,1.37251,1.06922,0.985742,0.68457,1.59998,1.00276,1.35314,3.69547,47.4491,32.7851,0.0781817,-1.33447
1.0,3,0.75,11,0,0,2,1,0,11,2,160,780,50.9915,32.7561,-0.0967875,-1.33191,1.43596,1.10954,1.11566,1.36187,1.60817,0.91891,0.819934,0.565678,50.9574,32.6659,-0.0904439,-1.32285
1.0,3,0.75,11,0,0,2,1,0,11,2,170,774,53.3256,32.2277,-0.235868,-1.19846,1.4681,1.12554,0.928412,0.429821,1.65079,1.02754,1.30424,2.64734,53.3896,32.0447,-0.243199,-1.19872
1.0,3,0.75,11,0,0,2,1,0,11,2,180,802,51.735,31.5593,-0.149866,-1.22463,1.50554,1.1062,1.00964,1.20962,1.61482,0.955097,1.16018,2.04641,51.8636,31.4861,-0.154534,-1.23269
1.0,3,0.75,11,0,0,2,1,0,11,2,190,752,49.9786,33.1239,-0.0728418,-1.39744,1.42893,1.10499,1.05881,1.17493,1.5945,0.978942,1.47372,4.45072,49.8729,33.0582,-0.0645454,-1.39998
1.0,3,0.75,11,0,0,2,1,0,11,2,200,794,49.6553,33.5267,-0.100861,-1.37125,1.39096,1.09121,0.9893,0.544398,1.49419,0.921808,1.12008,1.87904,49.6436,33.4301,-0.100379,-1.37342
1.0,3,0.75,11,0,0,2,1,0,11,2,210,831,54.4971,32.3634,-0.287946,-1.22598,1.45934,1.18324,1.18106,1.5021,1.48458,0.928051,1.31587,2.86628,54.4674,32.2784,-0.288931,-1.22339
1.0,3,0.75,11,0,0,2,1,0,11,2,220,868,52.659,31.97,-0.125338,-1.28943,1.45489,1.08537,1.00048,0.781346,1.54896,0.895361,1.09112,1.69856,52.8044,31.9106,-0.134724,-1.28134
1.0,3,0.75,11,0,0,2,1,0,11,2,230,868,50.3308,32.5753,-0.106246,-1.29973,1.45573,1.14206,1.14549,1.31565,1.58614,0.994104,1.11717,1.77647,50.3266,32.5874,-0.102131,-1.29891
1.0,3,0.75,11,0,0,2,1,0,11,2,240,874,51.8516,31.5968,-0.176666,-1.20753,1.44464,1.10162,0.898864,0.572536,1.5319,0.918082,1.28862,3.29233,51.8739,31.4933,-0.173668,-1.20613
1.0,3,0.75,11,0,0,2,1,0,11,2,250,811,48.6332,32.8581,-0.0378096,-1.32824,1.44254,1.11529,1.06997,1.1489,1.55901,0.98432,1.25099,2.80692,48.6983,32.7441,-0.0337874,-1.34087
1.0,3,0.75,11,0,0,2,1,0,11,2,260,890,49.4656,32.9059,-0.0761646,-1.33444,1.4172,1.12273,1.08601,1.17284,1.45984,0.887957,1.0089,2.0101,49.534,32.7293,-0.0704873,-1.33183
1.0,3,0.75,11,0,0,2,1,11,11,2,270,100,48.83,30.4225,0.181147,-1.11499,2.80064,3.96245,1.59845,1.02886,5.53054,3.45084,1.15935,0.990173,46.8445,31.1056,0.245308,-1.2367
1.0,3,0.75,11,0,0,2,1,11,11,2,280,37,61.7733,33.764,0.166337,-1.4313,9.20232,4.05865,-0.93314,0.581835,5.79522,8.63111,2.0553,2.45898,52.6452,32.053,0.235652,-1.61624
1.0,3,0.75,11,0,0,2,1,11,11,2,290,44,75.1056,32.3553,-0.476166,-1.51555,10.4396,2.27311,-1.78302,6.48034,2.7067,4.96314,5.88898,34.6999,64.688,32.1708,-0.408416,-1.70668
1.0,3,0.75,11,0,0,2,1,11,11,2,300,55,87.7181,25.5758,-1.35736,-0.134767,11.2322,1.90609,0.230952,-0.294348,2.13824,1.31076,2.32064,7.83868,76.4858,25.3104,-1.344,-0.12994
1.0,3,0.75,11,0,0,2,1,11,11,2,310,80,83.7201,26.8069,-0.929445,-1.1131,11.2672,1.85513,0.441218,-0.212962,2.00234,1.13714,1.57931,5.00551,72.4528,27.3385,-0.92477,-1.10714
1.0,3,0.75,11,0,0,2,1,11,11,2,320,86,78.1541,28.3664,-0.48219,-1.74456,10.9583,1.65885,-0.137736,-0.804137,2.1333,1.32731,1.89557,7.06769,67.1959,28.5224,-0.481158,-1.72965
1.0,3,0.75,11,0,0,2,1,11,11,2,330,101,85.1855,25.6437,-1.09969,-0.752773,11.2742,2.19885,0.182692,-0.379619,1.89931,1.18924,1.28145,1.73594,73.9113,25.9073,-1.08976,-0.752387
1.0,3,0.75,11,0,0,2,1,11,11,2,340,91,88.965,23.1737,-1.49606,0.285645,11.0138,1.79207,-0.231968,-0.410235,1.89051,1.10409,0.925274,0.631314,77.9512,23.0895,-1.49113,0.303421
1.0,3,0.75,11,0,0,2,1,11,11,2,350,103,86.8095,25.0204,-1.18415,-0.561308,10.9096,1.9409,0.336097,-0.0774384,1.60796,1.01124,1.34871,1.90248,75.8999,25.2411,-1.17275,-0.555884
